travel_time,id,kind,action,origin,destination,start_time,reward,reward_right,cost_table
0.6666666666666666,0,Human,0,0,0,27,-0.6666666666666666,-0.6666666666666666,"-0.6666671787513554,-0.7617013333333335"
0.8833333333333333,1,Human,0,0,0,40,-0.8833333333333333,-0.8833333333333333,"-0.8833349257344029,-0.9842274133333334"
0.7333333333333333,2,Human,0,0,0,31,-0.7333333333333333,-0.7333333333333333,"-0.733333512850487,-0.7667413333333334"
0.55,3,Human,0,0,0,3,-0.55,-0.55,"-0.5499993257019621,-0.5724266666666668"
0.8166666666666667,4,Human,0,0,0,37,-0.8166666666666667,-0.8166666666666667,"-0.8166691670922609,0.0"
0.6666666666666666,5,Human,0,0,0,28,-0.6666666666666666,-0.6666666666666666,"-0.666667658633357,0.0"
0.48333333333333334,6,Human,0,0,0,9,-0.48333333333333334,-0.48333333333333334,"-0.48333274076839106,-0.5304000000000001"
0.7833333333333333,7,Human,0,0,0,36,-0.7833333333333333,-0.7833333333333333,"-0.78333587647388,0.0"
0.6,8,Human,0,0,0,22,-0.6,-0.6,"-0.599999963420351,0.0"
0.5833333333333334,9,Human,0,0,0,25,-0.5833333333333334,-0.5833333333333334,"-0.5833342912440423,-0.6863573333333335"
0.8833333333333333,10,Human,0,0,0,39,-0.8833333333333333,-0.8833333333333333,"-0.8833354558639028,0.0"
0.85,11,Human,0,0,0,38,-0.85,-0.85,"-0.8500001012158092,-0.9380832000000002"
0.4666666666666667,12,Human,0,0,0,2,-0.4666666666666667,-0.4666666666666667,"-0.46666609453499813,-0.5232266666666667"
0.5,13,Human,0,0,0,18,-0.5,-0.5,"-0.4999994105728822,-0.5438666666666667"
0.6,14,Human,0,0,0,20,-0.6,-0.6,"-0.5999996163553014,-0.6264266666666667"
0.7,15,Human,0,0,0,29,-0.7,-0.7,"-0.7000008161326221,0.0"
0.4666666666666667,16,Human,0,0,0,16,-0.4666666666666667,-0.4666666666666667,"-0.46666609453499813,-0.5095466666666667"
0.7666666666666667,17,Human,0,0,0,32,-0.7666666666666667,-0.7666666666666667,"-0.76666736110462,-0.8739605333333335"
0.6166666666666667,18,Human,0,0,0,26,-0.6166666666666667,-0.6166666666666667,"-0.6166674603762479,-0.7116746666666669"
0.7166666666666667,19,Human,0,0,0,30,-0.7166666666666667,-0.7166666666666667,"-0.716666786090551,-0.7456960000000001"
