travel_time,id,kind,action,origin,destination,start_time,reward,reward_right
2.316666666666667,0,Human,0,1,1,1401,-2.316666666666667,-2.316666666666667
2.6166666666666667,1,Human,0,0,0,2317,-2.6166666666666667,-2.6166666666666667
3.0,2,Human,1,0,0,1220,-3.0,-3.0
2.35,3,Human,1,0,1,1610,-2.35,-2.35
2.15,5,Human,2,0,1,2821,-2.15,-2.15
1.7666666666666666,6,Human,0,0,1,1698,-1.7666666666666666,-1.7666666666666666
4.633333333333334,8,Human,2,0,0,2887,-4.633333333333334,-4.633333333333334
1.9666666666666666,9,Human,0,0,1,1762,-1.9666666666666666,-1.9666666666666666
2.683333333333333,11,Human,1,1,1,1731,-2.683333333333333,-2.683333333333333
1.8833333333333333,13,Human,0,0,1,2379,-1.8833333333333333,-1.8833333333333333
4.216666666666667,14,Human,0,1,0,1581,-4.216666666666667,-4.216666666666667
4.183333333333334,15,Human,2,1,0,2161,-4.183333333333334,-4.183333333333334
4.983333333333333,16,Human,1,1,0,1799,-4.983333333333333,-4.983333333333333
1.9833333333333334,17,Human,0,0,1,2408,-1.9833333333333334,-1.9833333333333334
4.233333333333333,19,Human,1,1,0,1009,-4.233333333333333,-4.233333333333333
4.116666666666666,20,Human,2,1,0,2240,-4.116666666666666,-4.116666666666666
5.3,21,Human,1,1,0,1778,-5.3,-5.3
4.433333333333334,22,Human,0,1,0,1602,-4.433333333333334,-4.433333333333334
